iso3,Year,biogeo_twh,elect_twh,hydro_twh,ren_power_twh,solar_twh,wind_twh,renewable_share,CO2,Population,GDP,GDP_per_capita
ARE,2010,0.0,93.949,,0.018424,0.018424,0.0,,185.8484,6869838.0,300189052688.904,43696.6712590463
ARE,2011,0.0,99.137,,0.020696,0.020696,0.0,,198.5182,7104538.0,360832739550.715,50789.050540755
ARE,2012,0.0,106.222,,0.024242,0.024242,0.0,,208.3236,7391448.0,384610125391.423,52034.4762476071
ARE,2013,0.0,109.995424,,0.086912,0.085423,0.001489,,214.1881,7693031.0,400218529748.128,52023.5170959441
ARE,2014,0.0,116.5449025,,0.311409,0.308431,0.002978,,214.5303,8059440.0,414105366752.893,51381.4069901746
ARE,2015,0.0,127.3830228,,0.300589,0.2991,0.001489,,225.0448,8505237.0,370275469571.137,43534.9972694631
ARE,2016,0.0,129.6129862,,0.316,0.316,0.0,,227.8977,8935095.0,369255326235.534,41326.4018161569
ARE,2017,0.0,134.5686906,,0.7451,0.7451,0.0,,196.4928,9223225.0,390516804029.952,42340.5917160161
ARE,2018,0.0,136.0142782,,1.1981,1.1981,0.0,,204.1048,9346701.0,427049432157.931,45689.8570049401
ARE,2019,0.0,138.4540579,,3.6558,3.6558,0.0,,204.0581,9445785.0,417989721742.682,44251.4541398817
ARE,2020,0.0009,137.3103646,,5.185365927,5.184465927,0.0,,215.2662,9401038.0,349473015330.157,37173.8754093066
ARE,2021,0.0003974,149.052872,,6.252780752,6.252338352,4.5e-05,,212.173,9575152.0,415178792756.978,43360.0211001327
ARE,2022,0.0124,155.4385,,7.755801572,7.743356572,4.5e-05,,207.1034,10074977.0,502731935194.01,49899.0652975197
ARE,2023,0.2102731,167.5327,,14.6741949,14.40392,0.0600018,,210.4251,10483751.0,514130432648.06,49040.6947521035
ARE,2024,0.210849191,177.253866,,15.61969743,15.20922971,0.199618529,,221.9881,10876981.0,537078829135.466,49377.5643384379
ARG,2010,1.377363153,125.9920533,33.35990814,1.40280065,8.589e-05,0.025351606,0.2759119157080997,186.1213,41288694.0,423627422092.49,10260.1313108254
ARG,2011,1.389516751,129.4833082,31.18692983,1.417721301,0.001614,0.02659055,0.2518058241193439,189.8838,41730660.0,530158122010.442,12704.2831819684
ARG,2012,1.45310353,136.033625,29.16439925,1.831138496,0.008172967,0.369861999,0.2278520310401196,191.7146,42161721.0,545982375701.128,12949.717486654
ARG,2013,1.526908493,139.441423,32.77137878,1.995337448,0.015074079,0.453354876,0.2493284669649419,189.5248,42582455.0,552025140252.246,12963.675773326
ARG,2014,1.48282603,138.5511465,32.41669653,2.11826103,0.015944,0.619491,0.2492578259538257,188.5392,43024071.0,526319673731.638,12233.1444119186
ARG,2015,1.487371166,145.4215559,32.33746954,2.095389129,0.014683,0.593334963,0.236779605718687,191.8088,43477012.0,594749285413.212,13679.6264980954
ARG,2016,1.177019989,147.1928209,29.752789,1.738651989,0.014273,0.547359,0.2139468541770436,190.0205,43900313.0,557532320662.955,12699.9623137756
ARG,2017,1.461698359,145.618454,31.59428365,2.089682359,0.016417,0.611567,0.2313166022831144,187.068,44288894.0,643628393281.364,14532.5009308511
ARG,2018,1.417223535,146.7738755,32.27866824,2.938096535,0.10813,1.412743,0.2399389172973088,182.4835,44654882.0,524819892360.176,11752.7998922979
ARG,2019,1.475651334,139.5299225,27.50450353,7.271315671,0.799697913,4.995966424,0.2492355659482288,180.4277,44973465.0,447754683615.225,9955.97478680428
ARG,2020,2.199526757,144.6427873,23.66970137,12.95452376,1.344358,9.410639,0.25320464168074,164.6127,45191965.0,385740508436.965,8535.59938004389
ARG,2021,2.25366839,153.1519177,19.64800485,17.39383739,2.202619,12.93755,0.2418633915675742,190.1969,45312281.0,486564085480.036,10738.0179223384
ARG,2022,2.398084189,145.6189953,22.76958987,19.50315619,2.940079,14.164993,0.2902969215857514,183.7681,45407904.0,632790070063.124,13935.6811110049
ARG,2023,2.403603654,148.5719917,31.4934062,20.16157765,3.279348,14.478626,0.3476764581193939,178.407,45538401.0,646075277525.125,14187.4827252965
ARG,2024,2.634370183,152.5012806,29.6687931,22.76722392,3.965362565,16.16749117,0.3438398472045355,171.0593,45696159.0,633266692533.689,13858.2039802008
AUS,2010,2.44155,250.9617,13.746,8.40419828,0.97764828,4.985,0.0882612696678417,405.0259,22031750.0,1148838233480.72,52144.6654705468
AUS,2011,2.57395,256.30415,19.572,11.05049657,2.04454657,6.432,0.1194771780714436,403.8744,22340024.0,1398610616772.97,62605.600458306
AUS,2012,3.09785,250.6716,17.036,13.23485,2.412,7.725,0.1207589930410944,405.0051,22733465.0,1547532281116.4,68072.8732340801
AUS,2013,3.33165,249.5631,19.089,16.43805,3.8474,9.259,0.1423569830636019,397.8499,23128129.0,1577123329410.88,68190.7010035651
AUS,2014,3.546362,247.647344,14.484,18.275362,4.952,9.777,0.1322823070535333,392.6096,23475686.0,1468265356427.76,62544.0873773726
AUS,2015,3.678061995,253.9844221,14.08656847,21.70658849,6.195524404,11.83300209,0.140926583859176,400.5892,23815995.0,1351296372254.31,56739.0265346593
AUS,2016,3.627512928,258.2186862,17.6294221,24.10699351,7.439775697,13.03970488,0.1616320500433248,409.6664,24190907.0,1206836962281.84,49888.0410842736
AUS,2017,3.561683859,258.9670594,13.49971762,25.69003086,8.91755657,13.21079043,0.1513310170444017,413.4078,24592588.0,1325582658156.54,53901.7145392154
AUS,2018,3.58814896,262.632006,17.311361,32.18218528,12.332082,16.26195432,0.1884520741923587,414.7806,24963258.0,1427809041019.44,57196.4220783778
AUS,2019,3.467726188,265.900199,14.020806,41.23598927,18.296575,19.47168808,0.2078102817440915,414.9253,25334826.0,1392723834562.64,54972.7017885437
AUS,2020,3.410424136,265.162088,14.420956,49.86185693,23.844541,22.6068918,0.2424283705670624,398.5469,25649248.0,1328414058378.38,51791.540179984
AUS,2021,3.34404495,267.452257,15.94268499,61.3337279,31.193807,26.79587595,0.2889353552548259,388.4723,25685412.0,1556735770437.26,60607.7788605166
AUS,2022,3.186586,272.921745,16.66075899,70.780983,37.544097,30.0503,0.3203912608355923,384.0784,26014399.0,1690858246994.43,64997.0136536475
AUS,2023,3.125683,273.105504,15.07917698,79.987941,44.994346,31.867912,0.3480966754152271,384.3161,26652777.0,1728057316695.61,64835.9199754535
AUS,2024,2.986051011,281.628551,12.84957818,85.93654811,50.21239218,32.73810492,0.3507674415084428,386.7324,27204809.0,1752193307380.34,64407.484256932
AUT,2010,4.50012573,71.14679861,38.36341829,6.652852606,0.08881314,2.063913736,0.6327237735988974,72.0003,8363404.0,389827789217.634,46611.1393420232
AUT,2011,4.572212377,65.85511369,34.23717048,6.682518697,0.17406996,1.93623636,0.621359327836277,69.8917,8391643.0,428954737064.057,51116.8953522042
AUT,2012,4.691266084,72.72160329,43.84769803,7.490778153,0.33748305,2.462029019,0.7059590803886964,67.2603,8429991.0,406750487603.59,48250.4059142637
AUT,2013,4.710273169,68.43795323,42.01672018,8.489478732,0.625974,3.153231562,0.7379852337527306,67.7589,8479823.0,426580502769.417,50305.3545774973
AUT,2014,4.561512362,65.64757549,41.0072382,9.192526397,0.785246,3.845768035,0.7646857362561221,64.1587,8546356.0,438556021078.034,51314.9722616322
AUT,2015,4.662629872,65.51279178,37.15686572,10.44007097,0.937098,4.840343102,0.726528902169768,66.3578,8642699.0,379546097300.633,43915.228020857
AUT,2016,4.7955212,68.51315708,39.97133657,11.12637547,1.096016,5.234838273,0.7458087499943302,67.2187,8736668.0,393687359770.273,45061.4993920192
AUT,2017,4.933438638,71.32441477,38.29375039,12.77392077,1.268971,6.571511136,0.7159914501181402,69.6015,8797566.0,414926138132.691,47163.7425775142
AUT,2018,4.943342913,68.61804859,37.63791035,12.42890436,1.455132,6.030429449,0.7296449802755897,66.5665,8840521.0,452582294972.775,51194.0749841299
AUT,2019,4.668266251,74.23430241,40.8259705,13.82043574,1.702093,7.450076489,0.736134165283658,67.9512,8879920.0,442983642371.842,49885.9947355204
AUT,2020,4.601137582,72.55631251,41.99803009,13.43560194,2.04293389,6.791530466,0.7640083972343539,62.1798,8916864.0,434397601557.696,48716.4098900349
AUT,2021,4.479689,70.886543,38.889711,13.993636,2.773905,6.740042,0.74602801550077,65.7513,8955797.0,480467037338.783,53648.7190742245
AUT,2022,4.756716,69.193236,34.62511,15.780873,3.782507,7.24165,0.728481364854796,61.4541,9041851.0,471773629830.381,52176.6649141178
AUT,2023,4.558207,74.459414,40.672635,18.989723,6.394811,8.036705,0.8012735367484896,56.909,9131761.0,511685203845.001,56033.573792065
AUT,2024,4.646196014,83.20434396,44.79415996,23.27882512,9.423161699,9.209467407,0.8181422007572787,56.3677,9178482.0,521642466921.745,56833.1960472053
AZE,2010,0.0,18.7095,3.4463,0.0005,0.0,0.0005,0.1842272642240573,27.5491,9054332.0,52909294791.9262,5843.5337683582
AZE,2011,0.0,20.2938,2.6758,0.0,0.0,0.0,0.1318530782800658,30.2102,9173082.0,65952796427.9473,7189.81869211976
AZE,2012,0.0,22.9881,1.821,0.0,0.0,0.0,0.0792148981429522,32.7701,9295784.0,69679944504.1972,7495.86527658099
AZE,2013,0.067,23.354,1.4891,0.0686,0.0008,0.0008,0.0666994947332362,33.5589,9416801.0,74160560123.6902,7875.34536661549
AZE,2014,0.087,24.7277,1.2997,0.0922,0.0029,0.0023,0.0562891008868596,34.3448,9535079.0,75239785452.1022,7890.84028062087
AZE,2015,0.0909,24.6876,1.6375,0.1001,0.0046,0.0046,0.0703835123705828,34.6833,9649341.0,53076235354.746,5500.50364628486
AZE,2016,0.08725,24.9529,1.9593,0.14535,0.0353,0.0228,0.0843449058025319,34.727,9757812.0,37866996882.9157,3880.6852276838
AZE,2017,0.08515,24.3209,1.7464,0.14445,0.0372,0.0221,0.0777458893379768,34.6983,9854033.0,40866627351.9817,4147.1981423222
AZE,2018,0.0811,25.2292,1.768,0.20306,0.03926,0.0827,0.0781261395525819,34.5762,9939771.0,47112470051.7701,4739.7943123408
AZE,2019,0.09795,26.0729,1.5648,0.24755,0.0442,0.1054,0.0695108714412282,37.7526,10024283.0,48174235294.1176,4805.75371765917
AZE,2020,0.1003,25.8391,1.0695,0.2434,0.047,0.0961,0.0508105932482168,36.2372,10093121.0,42693000000.0,4229.91064904503
AZE,2021,0.0966,27.8878,1.2773,0.2432,0.0552,0.0914,0.0545220490680512,38.2996,10137750.0,54825411764.7059,5408.04535175023
AZE,2022,0.10265,29.0398,1.5957,0.24685,0.0609,0.0833,0.0634491284375236,41.1746,10141756.0,78807470588.2353,7770.594223351
AZE,2023,0.1115,29.3059,1.7634,0.2476,0.0807,0.0554,0.0686209944072695,42.7482,10153958.0,72428470588.2353,7133.02838048328
AZE,2024,0.11625,28.39614,2.91346,0.71685,0.5497,0.0509,0.1278451930438432,39.8301,10202850.0,74315882352.9412,7283.83562954872
BEL,2010,4.4667,94.6093,0.312,6.3426,0.5839,1.292,0.0703376940744725,114.5627,10895586.0,481556503720.001,44197.393671162
BEL,2011,4.6572,90.6377,0.196,8.1815,1.2123,2.312,0.0924284265818748,105.159,11038264.0,527196649048.639,47760.8298776546
BEL,2012,5.2573,83.0501,0.357,10.1703,2.1537,2.7593,0.1267584265401245,102.4862,11106932.0,498414364944.961,44874.1709182123
BEL,2013,5.0424,83.4937,0.38,11.3474,2.64,3.665,0.1404585016594066,102.816,11159407.0,524097026598.55,46964.5946777056
BEL,2014,4.4187,72.5456,0.2922,11.9204,2.8864,4.6153,0.1683437727443153,97.081,11209057.0,537987419164.351,47995.7786961339
BEL,2015,5.5047,69.705,0.3184,14.1352,3.0565,5.574,0.2073538483609497,101.3275,11274196.0,461044767544.531,40893.804537772
BEL,2016,5.3768,85.606,0.37,13.8917,3.0954,5.4195,0.1665969675022778,99.8163,11331422.0,474271566739.729,41854.5498296444
BEL,2017,5.7066,86.619,0.2701,15.5353,3.308,6.5207,0.1824703586972834,99.2822,11375158.0,500908767351.53,44035.3239358548
BEL,2018,5.4125,75.0399,0.2923,16.8901,3.9035,7.5741,0.2289768509819442,100.2564,11427054.0,542638913427.921,47487.2100392561
BEL,2019,5.1654,93.6443,0.302,19.1732,4.2524,9.7554,0.207969945848279,99.7987,11488980.0,536726344405.489,46716.6227467964
BEL,2020,5.2625,89.4536,0.2669,23.1938,5.1127,12.8186,0.262266694688643,91.2546,11538604.0,529694473501.791,45906.2875805246
BEL,2021,4.703,100.4816,0.4181,22.3233,5.6227,11.9976,0.2263240235028104,94.9281,11586195.0,598522422241.851,51658.238294958
BEL,2022,4.9259,95.9478,0.2711,24.1573,6.8788,12.3526,0.254600939260723,88.915,11680210.0,593614574325.878,50822.2518538518
BEL,2023,3.8024,83.6694,0.4066,27.0663,7.82,15.4439,0.3283506275890588,84.7034,11787423.0,644655275111.58,54690.0942734964
BEL,2024,3.241949559,75.38310286,0.528980064,24.99352799,8.584014581,13.16756385,0.3385706754655602,85.4562,11876844.0,664564181486.953,55954.6106261018
BGD,2010,0.02122,40.860624,0.729,0.070624,0.044304,0.0051,0.0195695494028676,54.0355,152201981.0,115275540051.262,757.385280361508
BGD,2011,0.03496,44.316699,0.872,0.163699,0.123639,0.0051,0.0233704003991813,55.5927,153591076.0,128607482310.357,837.336944695647
BGD,2012,0.02462,48.747697,0.777,0.185697,0.155977,0.0051,0.0197485637116354,59.7039,155070101.0,133310747603.483,859.680536375497
BGD,2013,0.0377,54.65482821,0.728378728,0.237077,0.194296,0.005081,0.0176646009075434,64.7628,156532141.0,149998957434.186,958.262989798283
BGD,2014,0.0452,57.68848167,0.566453438,0.281784,0.231503,0.005081,0.0147037573783314,67.5519,157964929.0,172886611653.786,1094.46199702838
BGD,2015,0.02981,62.11190804,0.898146455,0.300811,0.26592,0.005081,0.0193031818347598,76.9461,159383179.0,195146608978.131,1224.38647668165
BGD,2016,0.02343,70.21301484,0.884632595,0.248445,0.219934,0.005081,0.0161377146043655,81.7612,160811932.0,265224515675.034,1649.28380858601
BGD,2017,0.04343,73.69383802,1.029528088,0.340039,0.291528,0.005081,0.0185845536722935,86.5309,162186147.0,293732446624.596,1811.08221668646
BGD,2018,0.03093,79.72984923,0.865411112,0.350994,0.314983,0.005081,0.0152565836226654,86.6081,163523103.0,321362752441.78,1965.24372731467
BGD,2019,0.03498,84.6678894,0.823091189,0.414091,0.37403,0.005081,0.0146121770339063,94.8077,164913055.0,351231654603.692,2129.79896954606
BGD,2020,0.03511,84.73946113,0.700670737,0.499112921,0.458908,0.005094921,0.0141584999715704,95.7291,166298024.0,373979442362.193,2248.85078828233
BGD,2021,0.03199,94.95146165,0.681867303,0.649756,0.612685,0.005081,0.0140242528114889,98.5303,167658854.0,416271647911.014,2482.84917843357
BGD,2022,0.01169,100.1545934,0.775026537,0.665075322,0.648304322,0.005081,0.0143787899297687,102.1474,169384897.0,460131689083.083,2716.48592780431
BGD,2023,0.01169,100.2947097,0.683570674,0.953356448,0.925083908,0.01658254,0.0163211711454806,104.5267,171466990.0,437415333018.291,2551.01773827307
BGD,2024,0.011722027,107.4173806,0.993801107,1.377285322,1.268380003,0.097183292,0.022073582652601,108.3179,173562364.0,450119424622.389,2593.41607390407
BGR,2010,0.035239,46.652557,5.031341,0.731473,0.014865,0.681369,0.1235262195810617,47.8157,7395599.0,50689051382.4361,6853.94805511171
BGR,2011,0.055737,50.796608,2.871581,1.017694,0.100862,0.861095,0.0765656439107115,53.1205,7348328.0,57681293006.9721,7849.58061302818
BGR,2012,0.065827,47.293127,3.177636,2.065421,0.778696,1.220898,0.1108629801535432,48.2766,7305888.0,54297052002.2338,7431.95789508871
BGR,2013,0.111713,43.815948,4.036138,2.877212,1.391987,1.373512,0.1577815913055219,42.583,7160005.0,55819262374.9039,7795.98092108928
BGR,2014,0.200792,47.489649,4.601629,2.78802,1.256651,1.330577,0.1556054667828772,45.1691,7073572.0,57080897012.1077,8069.60005667684
BGR,2015,0.270185,49.223899,5.654542,3.103357,1.381661,1.451511,0.1779196524029923,48.1271,6984225.0,50765918159.1476,7268.65445473873
BGR,2016,0.353614,45.279416,3.879842,3.166574,1.38799,1.42497,0.1556207350377487,45.3437,6894139.0,53929397039.2106,7822.49923292968
BGR,2017,0.395981,45.612791,2.828103,3.303015,1.40297,1.504064,0.134416637648856,47.4458,6803468.0,59167647387.606,8696.68930427924
BGR,2018,1.572966,46.837683,5.146578,4.233877,1.342788,1.318123,0.2002758121062478,43.5033,6710798.0,66251582035.9412,9872.38507789106
BGR,2019,1.820811,44.276591,2.929499,4.555085,1.417286,1.316988,0.1690415596810513,42.195,6616726.0,68634004792.1,10372.8044341114
BGR,2020,1.699341,40.754441,2.820398,4.645192,1.46872,1.477131,0.1831846988160136,36.571,6550696.0,70550652466.6251,10769.9475699414
BGR,2021,2.588892,47.568096,4.819205,5.489051,1.466598,1.433561,0.2167052471471635,42.365,6507301.0,84414122840.1687,12972.2173356002
BGR,2022,2.243594,50.499304,3.803279,5.836557,2.093838,1.499125,0.19089047247067,46.9318,6465097.0,90509236929.2237,13999.6719197289
BGR,2023,1.874002,40.255508,3.080132,6.978563,3.520709,1.583852,0.2498712722740947,34.5009,6446596.0,102396840296.147,15883.8618545581
BGR,2024,1.721177999,38.47091471,2.877434413,8.519551612,5.421289664,1.377083949,0.2962494162385358,31.6218,6444366.0,112211952703.831,17412.4115085691
BLR,2010,0.084,34.89,0.045,0.085,0.0,0.001,0.0037259959873889,62.5154,9483836.0,57231904542.8755,6034.67885177216
BLR,2011,0.095,32.203,0.042,0.099,0.0,0.004,0.0043784740552122,61.3532,9461643.0,61762382327.9319,6527.6593428786
BLR,2012,0.095,30.794,0.072,0.101,0.0,0.006,0.0056179775280898,62.5917,9446836.0,65685890438.8922,6953.21591683101
BLR,2013,0.082,31.495,0.138,0.0904,0.0004,0.008,0.0072519447531354,64.1519,9443211.0,75527558966.4473,7998.0802045456
BLR,2014,0.079,34.737,0.121,0.09,0.002,0.009,0.006074214814175,63.6992,9448515.0,78813069120.9984,8341.31809294883
BLR,2015,0.094,34.232,0.111,0.142,0.009,0.039,0.0073907455012853,58.8278,9461076.0,56454769844.7632,5967.05595058777
BLR,2016,0.094,33.572,0.142,0.193,0.026,0.073,0.0099785535565352,58.1881,9469379.0,47723545321.259,5039.77560949445
BLR,2017,0.106,34.522,0.406,0.292,0.089,0.097,0.0202189907884827,59.4444,9458989.0,54725405751.1559,5785.54491935194
BLR,2018,0.109,38.927,0.324,0.326,0.118,0.099,0.0166979217509697,62.1707,9438785.0,60031026576.26,6360.037502312
BLR,2019,0.11,40.451,0.351,0.455,0.179,0.166,0.019925341771526,62.1706,9419758.0,64410170653.4569,6837.77339645635
BLR,2020,0.268,38.685,0.4,0.623,0.17,0.185,0.0264443582784024,59.1229,9379952.0,61371673344.7424,6542.85579976768
BLR,2021,0.5439,41.24,0.371,0.8857,0.1738,0.168,0.0304728419010669,60.8611,9302585.0,69673747131.87,7489.71894713888
BLR,2022,0.5208,39.71749599,0.37,0.904211198,0.2087,0.174711198,0.0320818613117206,57.1205,9228071.0,73775179924.603,7994.64806074889
BLR,2023,0.5075,41.81668907,0.3,0.832540668,0.1533,0.171740668,0.0270834610101282,55.7361,9178298.0,72478760370.4258,7896.75388295584
BLR,2024,0.508890411,43.90752352,0.269025197,0.830481139,0.149379538,0.17221119,0.0250414108529526,55.8184,9133712.0,75961865471.9129,8316.64776291533
BRA,2010,31.94237545,515.7986876,403.2898133,34.11893345,0.0,2.176558,0.848022217321361,440.269,193701929.0,2208837745100.55,11403.2821278747
BRA,2011,32.62904072,531.7582283,428.3329199,35.33380972,0.0,2.704769,0.8719502678920745,461.9113,195284734.0,2616156223917.69,13396.6243562986
BRA,2012,35.76567086,552.4983462,415.3421755,40.81728598,0.001615116,5.05,0.8256304559414444,497.4682,196876111.0,2465227802806.76,12521.7213519966
BRA,2013,40.97184609,570.8346535,390.992014,47.55250242,0.004793593,6.575862737,0.7682513907155428,531.5688,198478299.0,2472819535557.21,12458.8912138813
BRA,2014,47.07918279,590.5421178,373.4390605,59.30551626,0.016081802,12.21025167,0.7327920629474194,556.5255,200085127.0,2456043727198.85,12274.9939689363
BRA,2015,49.88032083,581.2279552,359.7428082,71.5649404,0.058917412,21.62570216,0.7420629801806202,528.1735,201675532.0,1802212206814.5,8936.19661712113
BRA,2016,51.33469956,578.8983089,380.9109424,84.90883215,0.085260592,33.488872,0.8046659791339391,491.7448,203218114.0,1795693482853.01,8836.28652735657
BRA,2017,52.91210534,589.3273274,370.9064564,96.11717699,0.831813401,42.37325825,0.7924689924874508,497.2545,204703445.0,2063514977365.65,10080.5092819305
BRA,2018,54.38223437,601.3964877,388.9710759,106.3188104,3.461434834,48.47514121,0.8235663101296161,476.6005,206107261.0,1916933898010.99,9300.66164923219
BRA,2019,54.92087661,633.3176364,397.8770566,117.5610774,6.654579083,55.98562168,0.8138698567277102,476.7237,207455459.0,1873288205059.69,9029.83326681073
BRA,2020,58.74184899,628.7637168,396.3811954,126.5408968,10.74834146,57.05070632,0.8316670924673178,447.9994,208660842.0,1476107231310.49,7074.19378337644
BRA,2021,56.01138595,656.3963032,362.8184511,145.0496417,16.75228087,72.28597487,0.773721744507229,496.562,209550294.0,1670647398904.9,7972.5366498646
BRA,2022,55.02174024,677.1615628,427.1135493,166.7797705,30.12646157,81.63156866,0.8770334177626775,480.0583,210306415.0,1951923942083.32,9281.33334441234
BRA,2023,57.75606649,708.1192374,425.9960871,204.1896736,50.63288789,95.80071925,0.8899430031216943,483.9919,211140729.0,2191131765684.63,10377.5892792557
BRA,2024,58.23555542,745.7151214,413.2142542,238.0491609,71.32024428,108.4933612,0.8733407656764729,483.0116,211998573.0,2179412080828.59,10280.3148624429
CAN,2010,10.29755789,607.0118485,351.384803,19.27730537,0.255555556,8.724191919,0.6106340581093286,554.3074,34005902.0,1617343367486.26,47560.6666009406
CAN,2011,10.21378421,638.281328,375.7237242,20.9740731,0.571715152,10.18857374,0.6215093249602313,562.8324,34339221.0,1793326630174.52,52223.8588398531
CAN,2012,10.91381895,636.5491306,380.2671364,23.1061139,0.880807071,11.31148788,0.6336875362939974,561.7695,34713395.0,1828366481521.6,52670.3447335415
CAN,2013,11.03561053,655.6810144,391.7888717,23.68004386,1.498989899,11.14544343,0.6336448767548759,568.5897,35080992.0,1846597421834.98,52638.1187235237
CAN,2014,9.795245263,652.9525467,382.5013788,24.73251597,2.12020101,12.8170697,0.6236806898573967,564.9382,35434066.0,1805749878439.94,50960.8431174661
CAN,2015,9.987178947,661.0880213,382.1932566,39.84852137,2.894951515,26.96639091,0.6384048180756229,563.0026,35704498.0,1556508816217.14,43594.1941045394
CAN,2016,11.35952316,667.126969,385.4324253,45.29769184,3.005051515,30.93311717,0.6456493848324695,553.707,36110803.0,1527994741907.43,42314.0615817218
CAN,2017,11.14521789,669.3438655,394.5873848,45.96792497,3.309091919,31.51361515,0.6581898071791621,566.6603,36545075.0,1649265644244.09,45129.628116623
CAN,2018,10.54160526,661.2108918,385.8939616,47.50488405,3.491919192,33.4713596,0.6554623510059971,575.0908,37072620.0,1725329192783.02,46539.1761570405
CAN,2019,10.30728421,655.6956043,381.7703232,46.93538118,3.752524242,32.87557273,0.653818176557204,579.007,37618495.0,1743725183672.52,46352.8693445211
CAN,2020,10.40507789,655.8811112,386.5447364,50.24127587,4.071718182,35.7644798,0.6659530283939057,524.2079,38028638.0,1655684730000.19,43537.839298904
CAN,2021,10.54888,652.4037635,382.4294061,52.95978808,5.114141414,37.29676667,0.667361561258069,537.4787,38239864.0,2022378748423.23,52886.6616372703
CAN,2022,9.519229474,664.0765489,397.7252414,54.73433351,5.737374747,39.47772929,0.6813364749281843,547.6577,38935934.0,2190411080134.32,56256.8007264015
CAN,2023,9.801047368,641.3829321,360.7358465,58.70889585,8.397387879,40.51046061,0.6539692925358405,545.4785,40083484.0,2173339670064.33,54220.3285039875
CAN,2024,9.831747462,636.7817923,343.1973057,66.07808674,9.41649899,46.82984029,0.642724709451464,533.3401,41288599.0,2241253230970.34,54282.6176051733
CHE,2010,1.272,68.00486178,36.06428283,1.403,0.094,0.037,0.5509500622353887,45.0337,7824909.0,598851027947.721,76531.3728182297
CHE,2011,1.385,64.82462679,32.39336364,1.623,0.168,0.07,0.5247444578461876,40.9732,7912398.0,715888126682.396,90476.7589651577
CHE,2012,1.527,70.0224067,38.60409091,1.914,0.299,0.088,0.5786446484707872,42.2422,7996861.0,686420221557.99,85836.2076767359
CHE,2013,1.607,70.40071717,38.46471717,2.197,0.5,0.09,0.5775753259986287,43.1829,8089346.0,706234937370.968,87304.3305813557
CHE,2014,1.671,71.95194524,38.04005051,2.614,0.842,0.101,0.5650166979418831,39.2442,8188649.0,726537809429.524,88724.9910735609
CHE,2015,1.601,67.86974322,38.26184848,2.83,1.119,0.11,0.6054516568126777,38.7561,8282396.0,694118186379.628,83806.4476003837
CHE,2016,1.725,63.31492929,34.62792929,3.167,1.333,0.109,0.5969355050037046,39.2248,8373338.0,687895460902.713,82153.0745447889
CHE,2017,1.838,63.29962679,34.09536364,3.654,1.683,0.133,0.596359971682544,38.234,8451840.0,695200834102.045,82254.3770471336
CHE,2018,1.811,67.619748,34.60919092,3.878,1.945,0.122,0.5691708717991674,36.9451,8514329.0,725568717468.001,85217.3691512274
CHE,2019,1.862,71.918723,37.63396899,4.186,2.178,0.146,0.5814893152371462,36.8222,8575280.0,721369112726.724,84121.9310304414
CHE,2020,1.968,70.18987,37.46348706,4.712,2.599,0.145,0.6008771217271096,34.3433,8638167.0,741999406005.627,85897.7843338323
CHE,2021,1.993,64.739271,36.56948511,4.98,2.842,0.145,0.6417972347881398,35.9024,8704546.0,815309330986.719,93664.7736696111
CHE,2022,2.005,64.217947,29.5651311,6.013,3.858,0.15,0.5540216210898178,32.9506,8777088.0,828508926958.393,94394.5106803525
CHE,2023,2.005,72.437943,36.979875,6.798,4.624,0.169,0.6043500572621174,31.9775,8888093.0,894424821645.205,100631.802755125
CHE,2024,1.574335942,80.29146577,44.931381,7.648335942,5.903,0.171,0.654860593685236,32.0717,9034102.0,936564198048.516,103669.872008144
CHL,2010,3.412477248,61.332643,21.75947414,3.737803238,0.0,0.32532599,0.4157211581115133,71.3475,17181464.0,217051209238.534,12632.8704724192
CHL,2011,4.314426102,65.22276124,20.51000509,4.652021742,0.0,0.33759564,0.3857859795204217,78.0714,17351816.0,251382573893.87,14487.3927832032
CHL,2012,5.983173515,69.74142329,20.16202386,6.391901355,0.00034039,0.40838745,0.3807482549443106,79.6209,17519119.0,267024782486.855,15241.9069981119
CHL,2013,6.896006202,72.96767833,19.90721056,7.447838328,0.00675656,0.545075566,0.3748926855570957,81.7333,17687006.0,277395018842.417,15683.5486369155
CHL,2014,4.989873005,71.616377,23.0450776,6.891706169,0.458712984,1.44312018,0.4180158927754751,77.5862,17864195.0,259560978224.359,14529.6767206336
CHL,2015,5.566129616,74.53855406,23.62150692,9.040877905,1.360100279,2.11464801,0.4381945053389194,81.7785,18047625.0,242450355830.884,13433.9202987032
CHL,2016,6.722216022,77.74804822,19.69072697,11.72431918,2.5502637,2.451839459,0.4040621838005029,84.2505,18267221.0,249344863928.438,13649.8520452803
CHL,2017,7.449310113,78.60557878,21.32573088,14.97081778,3.895948315,3.625559357,0.4617553769508673,84.1346,18558868.0,276154259981.097,14879.9086227187
CHL,2018,9.157251969,82.29984532,23.36676918,17.86386751,5.118720829,3.587894717,0.5009807312478676,84.4426,18893191.0,295857562991.709,15659.4808675628
CHL,2019,7.931264937,83.61851784,21.44032717,19.12671263,6.300226399,4.895221294,0.4851442102528423,91.9771,19197744.0,278285058719.466,14495.716721687
CHL,2020,7.151853072,83.71428528,21.72093185,20.36899933,7.614843515,5.602302741,0.5027807504922415,80.1782,19370624.0,254042159309.311,13114.815470545
